1121,Sunday,06/25/2000,"Columbus, OH",Ohio,Columbus,,
1122,Monday,06/26/2000,"Columbus, OH",Ohio,Columbus,,
1123,Tuesday,06/27/2000,"Columbus, OH",Ohio,Columbus,,
1124,Wednesday,06/28/2000,"Columbus, OH",Ohio,Columbus,,
1125,Thursday,06/29/2000,"Columbus, OH",Ohio,Columbus,,
1126,Friday,06/30/2000,"Columbus, OH",Ohio,Columbus,,
1127,Saturday,07/01/2000,"Columbus, OH",Ohio,Columbus,,
1128,Sunday,07/02/2000,"Columbus, OH",Ohio,Columbus,,
1129,Monday,07/03/2000,"Frankfurt, DE",Germany,Frankfurt,,
1130,Tuesday,07/04/2000,"Frankfurt, DE",Germany,Frankfurt,,
1131,Wednesday,07/05/2000,"Frankfurt, DE",Germany,Frankfurt,,
1132,Thursday,07/06/2000,"Frankfurt, DE",Germany,Frankfurt,,
1133,Friday,07/07/2000,"Frankfurt, DE",Germany,Frankfurt,,
1134,Saturday,07/08/2000,"Frankfurt, DE",Germany,Frankfurt,,
1135,Sunday,07/09/2000,"Frankfurt, DE",Germany,Frankfurt,,
1136,Monday,07/10/2000,"Frankfurt, DE",Germany,Frankfurt,,
1137,Tuesday,07/11/2000,"Frankfurt, DE",Germany,Frankfurt,,
1138,Wednesday,07/12/2000,"Frankfurt, DE",Germany,Frankfurt,,
1139,Thursday,07/13/2000,"Frankfurt, DE",Germany,Frankfurt,,
1140,Friday,07/14/2000,"Frankfurt, DE",Germany,Frankfurt,,
1141,Saturday,07/15/2000,"Frankfurt, DE",Germany,Frankfurt,,
1142,Sunday,07/16/2000,"Frankfurt, DE",Germany,Frankfurt,,
1143,Monday,07/17/2000,"Frankfurt, DE",Germany,Frankfurt,,
1144,Tuesday,07/18/2000,"Frankfurt, DE",Germany,Frankfurt,,
1145,Wednesday,07/19/2000,"Frankfurt, DE",Germany,Frankfurt,,
1146,Thursday,07/20/2000,"Frankfurt, DE",Germany,Frankfurt,,
1147,Friday,07/21/2000,"Frankfurt, DE",Germany,Frankfurt,,
1148,Saturday,07/22/2000,"Frankfurt, DE",Germany,Frankfurt,,
1149,Sunday,07/23/2000,"Frankfurt, DE",Germany,Frankfurt,,
1150,Monday,07/24/2000,"Frankfurt, DE",Germany,Frankfurt,,
1151,Tuesday,07/25/2000,"Frankfurt, DE",Germany,Frankfurt,,
1152,Wednesday,07/26/2000,"Frankfurt, DE",Germany,Frankfurt,,
1153,Thursday,07/27/2000,"Frankfurt, DE",Germany,Frankfurt,,
1154,Friday,07/28/2000,"Frankfurt, DE",Germany,Frankfurt,,
1155,Saturday,07/29/2000,"Frankfurt, DE",Germany,Frankfurt,,
1156,Sunday,07/30/2000,"Frankfurt, DE",Germany,Frankfurt,,
1157,Monday,07/31/2000,"Frankfurt, DE",Germany,Frankfurt,,
1158,Tuesday,08/01/2000,"Frankfurt, DE",Germany,Frankfurt,,
1159,Wednesday,08/02/2000,"Frankfurt, DE",Germany,Frankfurt,,
1160,Thursday,08/03/2000,"Frankfurt, DE",Germany,Frankfurt,,
1161,Friday,08/04/2000,"Frankfurt, DE",Germany,Frankfurt,,
1162,Saturday,08/05/2000,"Frankfurt, DE",Germany,Frankfurt,,
1163,Sunday,08/06/2000,"Frankfurt, DE",Germany,Frankfurt,,
1164,Monday,08/07/2000,"Frankfurt, DE",Germany,Frankfurt,,
1165,Tuesday,08/08/2000,"Frankfurt, DE",Germany,Frankfurt,,
1166,Wednesday,08/09/2000,"Frankfurt, DE",Germany,Frankfurt,,
1167,Thursday,08/10/2000,"Frankfurt, DE",Germany,Frankfurt,,
1168,Friday,08/11/2000,"Frankfurt, DE",Germany,Frankfurt,,
1169,Saturday,08/12/2000,"Frankfurt, DE",Germany,Frankfurt,,
1170,Sunday,08/13/2000,"Frankfurt, DE",Germany,Frankfurt,,
1171,Monday,08/14/2000,"Frankfurt, DE",Germany,Frankfurt,,
1172,Tuesday,08/15/2000,"Frankfurt, DE",Germany,Frankfurt,,
1173,Wednesday,08/16/2000,"Frankfurt, DE",Germany,Frankfurt,,
1174,Thursday,08/17/2000,"Frankfurt, DE",Germany,Frankfurt,,
1175,Friday,08/18/2000,"Frankfurt, DE",Germany,Frankfurt,,
1176,Saturday,08/19/2000,"Frankfurt, DE",Germany,Frankfurt,,
1177,Sunday,08/20/2000,"Frankfurt, DE",Germany,Frankfurt,,
1178,Monday,08/21/2000,"Frankfurt, DE",Germany,Frankfurt,,
1179,Tuesday,08/22/2000,"Frankfurt, DE",Germany,Frankfurt,,
1180,Wednesday,08/23/2000,"Frankfurt, DE",Germany,Frankfurt,,
1181,Thursday,08/24/2000,"Frankfurt, DE",Germany,Frankfurt,,
1182,Friday,08/25/2000,"Frankfurt, DE",Germany,Frankfurt,,
1183,Saturday,08/26/2000,"Frankfurt, DE",Germany,Frankfurt,,
1184,Sunday,08/27/2000,"Frankfurt, DE",Germany,Frankfurt,,
1185,Monday,08/28/2000,"Frankfurt, DE",Germany,Frankfurt,,
1186,Tuesday,08/29/2000,"Frankfurt, DE",Germany,Frankfurt,,
1187,Wednesday,08/30/2000,"Frankfurt, DE",Germany,Frankfurt,,
1188,Thursday,08/31/2000,"Frankfurt, DE",Germany,Frankfurt,,
1189,Friday,09/01/2000,"Frankfurt, DE",Germany,Frankfurt,,
1190,Saturday,09/02/2000,"Frankfurt, DE",Germany,Frankfurt,,
1191,Sunday,09/03/2000,"Frankfurt, DE",Germany,Frankfurt,,
1192,Monday,09/04/2000,"Frankfurt, DE",Germany,Frankfurt,,
1193,Tuesday,09/05/2000,"Frankfurt, DE",Germany,Frankfurt,,
1194,Wednesday,09/06/2000,"Frankfurt, DE",Germany,Frankfurt,,
1195,Thursday,09/07/2000,"Frankfurt, DE",Germany,Frankfurt,,
1196,Friday,09/08/2000,"Frankfurt, DE",Germany,Frankfurt,,
1197,Saturday,09/09/2000,"Frankfurt, DE",Germany,Frankfurt,,
1198,Sunday,09/10/2000,"Frankfurt, DE",Germany,Frankfurt,,
1199,Monday,09/11/2000,"Frankfurt, DE",Germany,Frankfurt,,
1200,Tuesday,09/12/2000,"Frankfurt, DE",Germany,Frankfurt,,
1201,Wednesday,09/13/2000,"Frankfurt, DE",Germany,Frankfurt,,
1202,Thursday,09/14/2000,"Frankfurt, DE",Germany,Frankfurt,,
1203,Friday,09/15/2000,"Frankfurt, DE",Germany,Frankfurt,,
1204,Saturday,09/16/2000,"Frankfurt, DE",Germany,Frankfurt,,
1205,Sunday,09/17/2000,"Frankfurt, DE",Germany,Frankfurt,,
1206,Monday,09/18/2000,"Frankfurt, DE",Germany,Frankfurt,,
1207,Tuesday,09/19/2000,"Frankfurt, DE",Germany,Frankfurt,,
1208,Wednesday,09/20/2000,"Frankfurt, DE",Germany,Frankfurt,,
1209,Thursday,09/21/2000,"Frankfurt, DE",Germany,Frankfurt,,
1210,Friday,09/22/2000,"Frankfurt, DE",Germany,Frankfurt,,
1211,Saturday,09/23/2000,"Frankfurt, DE",Germany,Frankfurt,,
1212,Sunday,09/24/2000,"Frankfurt, DE",Germany,Frankfurt,,
1213,Monday,09/25/2000,"Frankfurt, DE",Germany,Frankfurt,,
1214,Tuesday,09/26/2000,"Frankfurt, DE",Germany,Frankfurt,,
1215,Wednesday,09/27/2000,"Frankfurt, DE",Germany,Frankfurt,,
1216,Thursday,09/28/2000,"Frankfurt, DE",Germany,Frankfurt,,
1217,Friday,09/29/2000,"Frankfurt, DE",Germany,Frankfurt,,
1218,Saturday,09/30/2000,"Frankfurt, DE",Germany,Frankfurt,,
1219,Sunday,10/01/2000,"Frankfurt, DE",Germany,Frankfurt,,
1220,Monday,10/02/2000,"Frankfurt, DE",Germany,Frankfurt,,
1221,Tuesday,10/03/2000,"Frankfurt, DE",Germany,Frankfurt,,
1222,Wednesday,10/04/2000,"Frankfurt, DE",Germany,Frankfurt,,
1223,Thursday,10/05/2000,"Frankfurt, DE",Germany,Frankfurt,,
1224,Friday,10/06/2000,"Frankfurt, DE",Germany,Frankfurt,,
1225,Saturday,10/07/2000,"Frankfurt, DE",Germany,Frankfurt,,
1226,Sunday,10/08/2000,"Frankfurt, DE",Germany,Frankfurt,,
1227,Monday,10/09/2000,"Frankfurt, DE",Germany,Frankfurt,,
1228,Tuesday,10/10/2000,"Frankfurt, DE",Germany,Frankfurt,,
1229,Wednesday,10/11/2000,"Frankfurt, DE",Germany,Frankfurt,,
1230,Thursday,10/12/2000,"Frankfurt, DE",Germany,Frankfurt,,
1231,Friday,10/13/2000,"Frankfurt, DE",Germany,Frankfurt,,
1232,Saturday,10/14/2000,"Frankfurt, DE",Germany,Frankfurt,,
1233,Sunday,10/15/2000,"Frankfurt, DE",Germany,Frankfurt,,
1234,Monday,10/16/2000,"Frankfurt, DE",Germany,Frankfurt,,
1235,Tuesday,10/17/2000,"Frankfurt, DE",Germany,Frankfurt,,
1236,Wednesday,10/18/2000,"Frankfurt, DE",Germany,Frankfurt,,
1237,Thursday,10/19/2000,"Frankfurt, DE",Germany,Frankfurt,,
1238,Friday,10/20/2000,"Frankfurt, DE",Germany,Frankfurt,,
1239,Saturday,10/21/2000,"Frankfurt, DE",Germany,Frankfurt,,
1240,Sunday,10/22/2000,"Frankfurt, DE",Germany,Frankfurt,,
1241,Monday,10/23/2000,"Frankfurt, DE",Germany,Frankfurt,,
1242,Tuesday,10/24/2000,"Frankfurt, DE",Germany,Frankfurt,,
1243,Wednesday,10/25/2000,"Frankfurt, DE",Germany,Frankfurt,,
1244,Thursday,10/26/2000,"Frankfurt, DE",Germany,Frankfurt,,
1245,Friday,10/27/2000,"Frankfurt, DE",Germany,Frankfurt,,
1246,Saturday,10/28/2000,"Frankfurt, DE",Germany,Frankfurt,,
1247,Sunday,10/29/2000,"Frankfurt, DE",Germany,Frankfurt,,
1248,Monday,10/30/2000,"Frankfurt, DE",Germany,Frankfurt,,
1249,Tuesday,10/31/2000,"Frankfurt, DE",Germany,Frankfurt,,
1250,Wednesday,11/01/2000,"Frankfurt, DE",Germany,Frankfurt,,
1251,Thursday,11/02/2000,"Frankfurt, DE",Germany,Frankfurt,,
1252,Friday,11/03/2000,"Frankfurt, DE",Germany,Frankfurt,,
1253,Saturday,11/04/2000,"Frankfurt, DE",Germany,Garmisch-Partenkirchen,,
1254,Sunday,11/05/2000,"Frankfurt, DE",Germany,Garmisch-Partenkirchen,,
1255,Monday,11/06/2000,"Frankfurt, DE",Germany,Garmisch-Partenkirchen,,
1256,Tuesday,11/07/2000,"Frankfurt, DE",Germany,Frankfurt,,
1257,Wednesday,11/08/2000,"Frankfurt, DE",Germany,Frankfurt,,
1258,Thursday,11/09/2000,"Frankfurt, DE",Germany,Frankfurt,,
1259,Friday,11/10/2000,"Frankfurt, DE",Germany,Frankfurt,,
1260,Saturday,11/11/2000,"Frankfurt, DE",Germany,Frankfurt,,
1261,Sunday,11/12/2000,"Frankfurt, DE",Germany,Frankfurt,,
1262,Monday,11/13/2000,"Frankfurt, DE",Germany,Frankfurt,,
1263,Tuesday,11/14/2000,"Frankfurt, DE",Germany,Frankfurt,,
1264,Wednesday,11/15/2000,"Frankfurt, DE",Germany,Frankfurt,,
1265,Thursday,11/16/2000,"Frankfurt, DE",Germany,Frankfurt,,
1266,Friday,11/17/2000,"Frankfurt, DE",Germany,Frankfurt,,
1267,Saturday,11/18/2000,"Frankfurt, DE",Germany,Frankfurt,,
1268,Sunday,11/19/2000,"Frankfurt, DE",Germany,Frankfurt,,
1269,Monday,11/20/2000,"Frankfurt, DE",Germany,Frankfurt,,
1270,Tuesday,11/21/2000,"Frankfurt, DE",Germany,Frankfurt,,
1271,Wednesday,11/22/2000,"Frankfurt, DE",Netherlands,Schinnen,Visit McGraws,
1272,Thursday,11/23/2000,"Frankfurt, DE",Netherlands,Schinnen,,
1273,Friday,11/24/2000,"Frankfurt, DE",Netherlands,Schinnen,,
1274,Saturday,11/25/2000,"Frankfurt, DE",Germany,Frankfurt,,
1275,Sunday,11/26/2000,"Frankfurt, DE",Germany,Frankfurt,,
1276,Monday,11/27/2000,"Frankfurt, DE",Germany,Frankfurt,,
1277,Tuesday,11/28/2000,"Frankfurt, DE",Germany,Frankfurt,,
1278,Wednesday,11/29/2000,"Frankfurt, DE",Germany,Frankfurt,,
1279,Thursday,11/30/2000,"Frankfurt, DE",Germany,Frankfurt,,
1280,Friday,12/01/2000,"Frankfurt, DE",Germany,Frankfurt,,
1281,Saturday,12/02/2000,"Frankfurt, DE",Germany,Frankfurt,,
1282,Sunday,12/03/2000,"Frankfurt, DE",Germany,Frankfurt,,
1283,Monday,12/04/2000,"Frankfurt, DE",Germany,Frankfurt,,
1284,Tuesday,12/05/2000,"Frankfurt, DE",Germany,Frankfurt,,
1285,Wednesday,12/06/2000,"Frankfurt, DE",Germany,Frankfurt,,
1286,Thursday,12/07/2000,"Frankfurt, DE",Germany,Frankfurt,,
1287,Friday,12/08/2000,"Frankfurt, DE",Germany,Frankfurt,,
1288,Saturday,12/09/2000,"Frankfurt, DE",Germany,Frankfurt,,
1289,Sunday,12/10/2000,"Frankfurt, DE",Germany,Frankfurt,,
1290,Monday,12/11/2000,"Frankfurt, DE",Germany,Frankfurt,,
1291,Tuesday,12/12/2000,"Frankfurt, DE",Germany,Frankfurt,,
1292,Wednesday,12/13/2000,"Frankfurt, DE",Germany,Frankfurt,,
1293,Thursday,12/14/2000,"Frankfurt, DE",Germany,Frankfurt,,
1294,Friday,12/15/2000,"Frankfurt, DE",Germany,Frankfurt,,
1295,Saturday,12/16/2000,"Frankfurt, DE",Germany,Frankfurt,,
1296,Sunday,12/17/2000,"Frankfurt, DE",Germany,Frankfurt,,
1297,Monday,12/18/2000,"Frankfurt, DE",Germany,Frankfurt,,
1298,Tuesday,12/19/2000,"Frankfurt, DE",Germany,Frankfurt,,
1299,Wednesday,12/20/2000,"Frankfurt, DE",Germany,Frankfurt,,
1300,Thursday,12/21/2000,"Frankfurt, DE",Germany,Frankfurt,,
1301,Friday,12/22/2000,"Frankfurt, DE",Germany,Frankfurt,,
1302,Saturday,12/23/2000,"Frankfurt, DE",Germany,Frankfurt,,
1303,Sunday,12/24/2000,"Frankfurt, DE",Germany,Frankfurt,,
1304,Monday,12/25/2000,"Frankfurt, DE",Germany,Frankfurt,,
1305,Tuesday,12/26/2000,"Frankfurt, DE",Germany,Frankfurt,,
1306,Wednesday,12/27/2000,"Frankfurt, DE",Germany,Frankfurt,,
1307,Thursday,12/28/2000,"Frankfurt, DE",Germany,Frankfurt,,
1308,Friday,12/29/2000,"Frankfurt, DE",Germany,Frankfurt,,
1309,Saturday,12/30/2000,"Frankfurt, DE",Germany,Frankfurt,,
1310,Sunday,12/31/2000,"Frankfurt, DE",Germany,Frankfurt,,
1311,Monday,01/01/2001,"Frankfurt, DE",Germany,Frankfurt,,
1312,Tuesday,01/02/2001,"Frankfurt, DE",Germany,Frankfurt,,
1313,Wednesday,01/03/2001,"Frankfurt, DE",Germany,Frankfurt,,
1314,Thursday,01/04/2001,"Frankfurt, DE",Germany,Frankfurt,,
1315,Friday,01/05/2001,"Frankfurt, DE",Germany,Frankfurt,,
1316,Saturday,01/06/2001,"Frankfurt, DE",Germany,Frankfurt,,
1317,Sunday,01/07/2001,"Frankfurt, DE",Germany,Frankfurt,,
1318,Monday,01/08/2001,"Frankfurt, DE",Germany,Frankfurt,,
1319,Tuesday,01/09/2001,"Frankfurt, DE",Germany,Frankfurt,,
1320,Wednesday,01/10/2001,"Frankfurt, DE",Germany,Frankfurt,,
1321,Thursday,01/11/2001,"Frankfurt, DE",Germany,Frankfurt,,
1322,Friday,01/12/2001,"Frankfurt, DE",Germany,Frankfurt,,
1323,Saturday,01/13/2001,"Frankfurt, DE",Germany,Hamburg,Visit Hamiltons,
1324,Sunday,01/14/2001,"Frankfurt, DE",Germany,Hamburg,Visit Hamiltons,
1325,Monday,01/15/2001,"Frankfurt, DE",Belgium,Brussels,Dad business trip,
1326,Tuesday,01/16/2001,"Frankfurt, DE",Belgium,Brussels,,
1327,Wednesday,01/17/2001,"Frankfurt, DE",Belgium,Brussels,,
1328,Thursday,01/18/2001,"Frankfurt, DE",Germany,Frankfurt,,
1329,Friday,01/19/2001,"Frankfurt, DE",Germany,Frankfurt,,
1330,Saturday,01/20/2001,"Frankfurt, DE",Germany,Frankfurt,,
1331,Sunday,01/21/2001,"Frankfurt, DE",Germany,Frankfurt,,
1332,Monday,01/22/2001,"Frankfurt, DE",Germany,Frankfurt,,
1333,Tuesday,01/23/2001,"Frankfurt, DE",Germany,Frankfurt,,
1334,Wednesday,01/24/2001,"Frankfurt, DE",Germany,Frankfurt,,
1335,Thursday,01/25/2001,"Frankfurt, DE",Germany,Frankfurt,,
1336,Friday,01/26/2001,"Frankfurt, DE",Germany,Frankfurt,,
1337,Saturday,01/27/2001,"Frankfurt, DE",Spain,Arrecife,Lanzarote,
1338,Sunday,01/28/2001,"Frankfurt, DE",Spain,Arrecife,,
1339,Monday,01/29/2001,"Frankfurt, DE",Spain,Arrecife,,
1340,Tuesday,01/30/2001,"Frankfurt, DE",Spain,Arrecife,,
1341,Wednesday,01/31/2001,"Frankfurt, DE",Spain,Arrecife,,
1342,Thursday,02/01/2001,"Frankfurt, DE",Germany,Frankfurt,,
1343,Friday,02/02/2001,"Frankfurt, DE",Germany,Frankfurt,,
1344,Saturday,02/03/2001,"Frankfurt, DE",Germany,Frankfurt,,
1345,Sunday,02/04/2001,"Frankfurt, DE",Germany,Frankfurt,,
1346,Monday,02/05/2001,"Frankfurt, DE",Germany,Frankfurt,,
1347,Tuesday,02/06/2001,"Frankfurt, DE",Germany,Frankfurt,,
1348,Wednesday,02/07/2001,"Frankfurt, DE",Germany,Frankfurt,,
1349,Thursday,02/08/2001,"Frankfurt, DE",Germany,Frankfurt,,
1350,Friday,02/09/2001,"Frankfurt, DE",Germany,Frankfurt,,
1351,Saturday,02/10/2001,"Frankfurt, DE",Germany,Frankfurt,,
1352,Sunday,02/11/2001,"Frankfurt, DE",Tennessee,Smithville,,
1353,Monday,02/12/2001,"Frankfurt, DE",Tennessee,Smithville,,
1354,Tuesday,02/13/2001,"Frankfurt, DE",Tennessee,Smithville,,
1355,Wednesday,02/14/2001,"Frankfurt, DE",Tennessee,Smithville,,
1356,Thursday,02/15/2001,"Frankfurt, DE",Tennessee,Smithville,,
1357,Friday,02/16/2001,"Frankfurt, DE",Tennessee,Smithville,,
1358,Saturday,02/17/2001,"Frankfurt, DE",Tennessee,Smithville,,
1359,Sunday,02/18/2001,"Frankfurt, DE",Ohio,Springfield,,
1360,Monday,02/19/2001,"Frankfurt, DE",Ohio,Springfield,,
1361,Tuesday,02/20/2001,"Frankfurt, DE",Ohio,Springfield,,
1362,Wednesday,02/21/2001,"Frankfurt, DE",Ohio,Springfield,,
1363,Thursday,02/22/2001,"Frankfurt, DE",Ohio,Springfield,,
1364,Friday,02/23/2001,"Frankfurt, DE",Ohio,Springfield,,
1365,Saturday,02/24/2001,"Frankfurt, DE",Ohio,Springfield,,
1366,Sunday,02/25/2001,"Frankfurt, DE",Ohio,Springfield,,
1367,Monday,02/26/2001,"Frankfurt, DE",Ohio,Springfield,,
1368,Tuesday,02/27/2001,"Frankfurt, DE",Ohio,Springfield,,
1369,Wednesday,02/28/2001,"Frankfurt, DE",Germany,Frankfurt,,
1370,Thursday,03/01/2001,"Frankfurt, DE",Germany,Frankfurt,,
1371,Friday,03/02/2001,"Frankfurt, DE",Germany,Frankfurt,,
1372,Saturday,03/03/2001,"Frankfurt, DE",Germany,Frankfurt,,
1373,Sunday,03/04/2001,"Frankfurt, DE",Germany,Frankfurt,,
1374,Monday,03/05/2001,"Frankfurt, DE",Germany,Frankfurt,,
1375,Tuesday,03/06/2001,"Frankfurt, DE",Germany,Frankfurt,,
1376,Wednesday,03/07/2001,"Frankfurt, DE",Germany,Frankfurt,,
1377,Thursday,03/08/2001,"Frankfurt, DE",Germany,Frankfurt,,
1378,Friday,03/09/2001,"Frankfurt, DE",Germany,Frankfurt,,
1379,Saturday,03/10/2001,"Frankfurt, DE",Germany,Frankfurt,,
1380,Sunday,03/11/2001,"Frankfurt, DE",Germany,Frankfurt,,
1381,Monday,03/12/2001,"Frankfurt, DE",Germany,Frankfurt,,
1382,Tuesday,03/13/2001,"Frankfurt, DE",Germany,Frankfurt,,
1383,Wednesday,03/14/2001,"Frankfurt, DE",Germany,Frankfurt,,
1384,Thursday,03/15/2001,"Frankfurt, DE",Germany,Frankfurt,,
1385,Friday,03/16/2001,"Frankfurt, DE",Germany,Frankfurt,,
1386,Saturday,03/17/2001,"Frankfurt, DE",Germany,Frankfurt,,
1387,Sunday,03/18/2001,"Frankfurt, DE",Germany,Frankfurt,,
1388,Monday,03/19/2001,"Frankfurt, DE",Germany,Frankfurt,,
1389,Tuesday,03/20/2001,"Frankfurt, DE",Germany,Frankfurt,,
1390,Wednesday,03/21/2001,"Frankfurt, DE",Germany,Frankfurt,,
1391,Thursday,03/22/2001,"Frankfurt, DE",Germany,Frankfurt,,
1392,Friday,03/23/2001,"Frankfurt, DE",Germany,Frankfurt,,
1393,Saturday,03/24/2001,"Frankfurt, DE",Germany,Frankfurt,,
1394,Sunday,03/25/2001,"Frankfurt, DE",Germany,Frankfurt,,
1395,Monday,03/26/2001,"Frankfurt, DE",Germany,Frankfurt,,
1396,Tuesday,03/27/2001,"Frankfurt, DE",Germany,Frankfurt,,
1397,Wednesday,03/28/2001,"Frankfurt, DE",Germany,Frankfurt,,
1398,Thursday,03/29/2001,"Frankfurt, DE",Germany,Frankfurt,,
1399,Friday,03/30/2001,"Frankfurt, DE",Germany,Frankfurt,,
1400,Saturday,03/31/2001,"Frankfurt, DE",Germany,Frankfurt,,
1401,Sunday,04/01/2001,"Frankfurt, DE",Germany,Frankfurt,,
1402,Monday,04/02/2001,"Frankfurt, DE",Germany,Frankfurt,,
1403,Tuesday,04/03/2001,"Frankfurt, DE",Germany,Frankfurt,,
1404,Wednesday,04/04/2001,"Frankfurt, DE",Germany,Frankfurt,,
1405,Thursday,04/05/2001,"Frankfurt, DE",Germany,Frankfurt,,
1406,Friday,04/06/2001,"Frankfurt, DE",Germany,Frankfurt,,
1407,Saturday,04/07/2001,"Frankfurt, DE",Germany,Frankfurt,,
1408,Sunday,04/08/2001,"Frankfurt, DE",Germany,Frankfurt,,
1409,Monday,04/09/2001,"Frankfurt, DE",Germany,Frankfurt,,
1410,Tuesday,04/10/2001,"Frankfurt, DE",Germany,Frankfurt,,
1411,Wednesday,04/11/2001,"Frankfurt, DE",Germany,Frankfurt,,
1412,Thursday,04/12/2001,"Frankfurt, DE",Germany,Frankfurt,,
1413,Friday,04/13/2001,"Frankfurt, DE",Germany,Frankfurt,,
1414,Saturday,04/14/2001,"Frankfurt, DE",Germany,Frankfurt,,
1415,Sunday,04/15/2001,"Frankfurt, DE",Germany,Frankfurt,,
1416,Monday,04/16/2001,"Frankfurt, DE",Germany,Frankfurt,,
1417,Tuesday,04/17/2001,"Frankfurt, DE",Germany,Frankfurt,,
1418,Wednesday,04/18/2001,"Frankfurt, DE",Germany,Frankfurt,,
1419,Thursday,04/19/2001,"Frankfurt, DE",Germany,Frankfurt,,
1420,Friday,04/20/2001,"Frankfurt, DE",Germany,Frankfurt,,
1421,Saturday,04/21/2001,"Frankfurt, DE",Germany,Frankfurt,,
1422,Sunday,04/22/2001,"Frankfurt, DE",Germany,Frankfurt,,
1423,Monday,04/23/2001,"Frankfurt, DE",Germany,Frankfurt,,
1424,Tuesday,04/24/2001,"Frankfurt, DE",Germany,Frankfurt,,
1425,Wednesday,04/25/2001,"Frankfurt, DE",Germany,Frankfurt,,
1426,Thursday,04/26/2001,"Frankfurt, DE",Germany,Frankfurt,,
1427,Friday,04/27/2001,"Frankfurt, DE",Germany,Frankfurt,,
1428,Saturday,04/28/2001,"Frankfurt, DE",Germany,Frankfurt,,
1429,Sunday,04/29/2001,"Frankfurt, DE",Germany,Frankfurt,,
1430,Monday,04/30/2001,"Frankfurt, DE",Germany,Frankfurt,,
1431,Tuesday,05/01/2001,"Frankfurt, DE",Germany,Frankfurt,,
1432,Wednesday,05/02/2001,"Frankfurt, DE",Germany,Frankfurt,,
1433,Thursday,05/03/2001,"Frankfurt, DE",Germany,Frankfurt,,
1434,Friday,05/04/2001,"Frankfurt, DE",Germany,Frankfurt,,
1435,Saturday,05/05/2001,"Frankfurt, DE",Germany,Frankfurt,,
1436,Sunday,05/06/2001,"Frankfurt, DE",Germany,Frankfurt,,
1437,Monday,05/07/2001,"Frankfurt, DE",Germany,Frankfurt,,
1438,Tuesday,05/08/2001,"Frankfurt, DE",Germany,Frankfurt,,
1439,Wednesday,05/09/2001,"Frankfurt, DE",Germany,Frankfurt,,
1440,Thursday,05/10/2001,"Frankfurt, DE",Germany,Frankfurt,,
1441,Friday,05/11/2001,"Frankfurt, DE",Germany,Frankfurt,,
1442,Saturday,05/12/2001,"Frankfurt, DE",Germany,Frankfurt,,
1443,Sunday,05/13/2001,"Frankfurt, DE",Germany,Frankfurt,,
1444,Monday,05/14/2001,"Frankfurt, DE",Germany,Frankfurt,,
1445,Tuesday,05/15/2001,"Frankfurt, DE",Germany,Frankfurt,,
1446,Wednesday,05/16/2001,"Frankfurt, DE",Germany,Frankfurt,,
1447,Thursday,05/17/2001,"Frankfurt, DE",Germany,Frankfurt,,
1448,Friday,05/18/2001,"Frankfurt, DE",Germany,Frankfurt,,
1449,Saturday,05/19/2001,"Frankfurt, DE",Germany,Frankfurt,,
1450,Sunday,05/20/2001,"Frankfurt, DE",Germany,Frankfurt,,
1451,Monday,05/21/2001,"Frankfurt, DE",Germany,Frankfurt,,
1452,Tuesday,05/22/2001,"Frankfurt, DE",Germany,Frankfurt,,
1453,Wednesday,05/23/2001,"Frankfurt, DE",Germany,Frankfurt,,
1454,Thursday,05/24/2001,"Frankfurt, DE",Germany,Frankfurt,,
1455,Friday,05/25/2001,"Frankfurt, DE",Germany,Frankfurt,,
1456,Saturday,05/26/2001,"Frankfurt, DE",Germany,Frankfurt,,
1457,Sunday,05/27/2001,"Frankfurt, DE",Germany,Frankfurt,,
1458,Monday,05/28/2001,"Frankfurt, DE",Germany,Frankfurt,,
1459,Tuesday,05/29/2001,"Frankfurt, DE",Germany,Frankfurt,,
1460,Wednesday,05/30/2001,"Frankfurt, DE",Germany,Frankfurt,,
1461,Thursday,05/31/2001,"Frankfurt, DE",Germany,Frankfurt,,
1462,Friday,06/01/2001,"Frankfurt, DE",Germany,Frankfurt,,
1463,Saturday,06/02/2001,"Frankfurt, DE",Germany,Frankfurt,,
1464,Sunday,06/03/2001,"Frankfurt, DE",Germany,Frankfurt,,
1465,Monday,06/04/2001,"Frankfurt, DE",Germany,Frankfurt,,
1466,Tuesday,06/05/2001,"Frankfurt, DE",Germany,Frankfurt,,
1467,Wednesday,06/06/2001,"Frankfurt, DE",Germany,Frankfurt,,
1468,Thursday,06/07/2001,"Frankfurt, DE",Germany,Frankfurt,,
1469,Friday,06/08/2001,"Frankfurt, DE",Germany,Frankfurt,,
1470,Saturday,06/09/2001,"Frankfurt, DE",Germany,Frankfurt,,
1471,Sunday,06/10/2001,"Frankfurt, DE",Germany,Frankfurt,,
1472,Monday,06/11/2001,"Frankfurt, DE",Germany,Frankfurt,,
1473,Tuesday,06/12/2001,"Frankfurt, DE",Germany,Frankfurt,,
1474,Wednesday,06/13/2001,"Frankfurt, DE",Germany,Frankfurt,,
1475,Thursday,06/14/2001,"Frankfurt, DE",Germany,Frankfurt,,
1476,Friday,06/15/2001,"Frankfurt, DE",Germany,Frankfurt,,
1477,Saturday,06/16/2001,"Frankfurt, DE",Germany,Frankfurt,,
1478,Sunday,06/17/2001,"Frankfurt, DE",Germany,Frankfurt,,
